,summary,Hazard,Impacts,Causes,Mitigation,word
frankreich orkanbö+en,14.102571836081232,0.536561207923671,-0.229724936417998,-0.32451434999085926,-0.5187261790972423,frankreich orkanbö+en
orkanbö+en mallorca,12.932783188117094,0.24243240767090612,-0.0047367043845228905,-0.10044076273484674,-0.3061717282344678,orkanbö+en mallorca
mallorca hier,4.01809521820298,0.167579099548563,-0.00965467513142282,-0.08561967902638937,-0.15347392359817005,mallorca hier
sie ein,6.151565573890426,-0.049633360904752,0.11457746552364752,0.025132646588716452,-0.12042778021299906,sie ein
bei heftig+em,15.72938394639448,-0.11101013288472786,0.16202839132653368,0.06469216651796372,-0.16755272368542537,bei heftig+em
sturm frankreich,14.591820416225984,-0.08003941670714494,0.14947010930521276,0.05244726044880554,-0.17381982692568615,sturm frankreich
frankreich person,9.722949536991909,-0.02507166163586699,0.1194266884072386,0.024807382365372034,-0.16742790923082634,frankreich person
person um,9.147508555105247,-0.008907266060121651,0.11123424915300385,0.01717219205693133,-0.16888217252601687,person um
ge+komm+en zahlreich+e,8.06649580521862,0.021493208397550718,0.09476763337969145,0.002059539558246851,-0.17047700234054988,ge+komm+en zahlreich+e
zahlreich+e haus+halt+e,7.664540569306167,0.03247978842647034,0.08836257883687287,-0.0037065405325357728,-0.1704378607997418,zahlreich+e haus+halt+e
strom ab+ge+schneid+en,7.00488529093032,0.04957485140085478,0.07767323295508363,-0.013129967581750356,-0.16918375701145114,strom ab+ge+schneid+en
Innenminister,7.264308128381883,0.03413159040512094,0.08583560388975735,-0.005551923855063944,-0.16641165417634887,Innenminister
angabe+n innenminister,5.396705200292987,0.044756729048330536,0.06908115005853092,-0.017186574788863537,-0.14097157307402294,angabe+n innenminister
Laurent,6.865516407575309,0.047283286129701424,0.07797484535626051,-0.01255535212175232,-0.16642828078835978,Laurent
innenminister laurent,6.865516407575309,0.047283286129701424,0.07797484535626051,-0.01255535212175232,-0.16642828078835978,innenminister laurent
Nuñez,6.689220378064479,0.05255835310106059,0.07462430026461532,-0.01548519114104887,-0.1660711660174554,Nuñez
laurent nuñez,6.689220378064479,0.05255835310106059,0.07462430026461532,-0.01548519114104887,-0.1660711660174554,laurent nuñez
nuñez sterb,5.125056286723527,0.052079295460226355,0.06322669513141933,-0.02180643966311654,-0.13790984091255915,nuñez sterb
mensch nacht,4.94074878353931,0.05648237620327869,0.059316791704995896,-0.02477910923669595,-0.13528066864780333,mensch nacht
+1387,3.042336429603272,0.03950886402445044,0.03285310029843284,-0.03302909569361917,-0.05721812692614372,+1387
nacht +1387,3.042336429603272,0.03950886402445044,0.03285310029843284,-0.03302909569361917,-0.05721812692614372,nacht +1387
+1387 char+s,3.0276925646974346,0.039250584054364,0.03251899723288477,-0.03310231849273616,-0.05625272961462182,+1387 char+s
Paris/Palma,4.5160733083244855,0.10527517236168997,0.030809506922333706,-0.05019801090510847,-0.14339903215946742,Paris/Palma
mallorca paris/palma,4.5160733083244855,0.10527517236168997,0.030809506922333706,-0.05019801090510847,-0.14339903215946742,mallorca paris/palma
paris/palma bei,5.040493088554232,-4.6758275376252314e-05,0.08543386878268484,0.00027638688341217934,-0.11658447168812085,paris/palma bei
angabe+n kopier+e,3.551206918404377,-0.00581505133358326,0.066322318994807,-0.007874794250959693,-0.06749435020577942,angabe+n kopier+e
hinzu+füg+en wegen,4.65303873962985,-0.13470871174626492,0.13373852174274897,0.049302481494636057,-0.06321078555150399,hinzu+füg+en wegen
wegen heftig+en,10.930847156133824,-0.05273196550640066,0.13317736369679042,0.03765662289134929,-0.16562919965250839,wegen heftig+en
Sturmwinds,16.200448550497725,-0.2086109079228795,0.19493887757562148,0.09740450202859186,-0.13894925669833222,Sturmwinds
heftig+en sturm+wind+s,16.200448550497725,-0.2086109079228795,0.19493887757562148,0.09740450202859186,-0.13894925669833222,heftig+en sturm+wind+s
sturm+wind+s gelt,10.275349455863136,-0.07999337021281022,0.14203744165019463,0.04685947243131247,-0.1520479549417681,sturm+wind+s gelt
gelt teil+en,8.963158001820677,-0.04141326823777097,0.12375537728394839,0.029760338887513584,-0.15557829522700717,gelt teil+en
teil+en frankreich,9.079805359389733,0.051373448591130536,0.08512416321834967,-0.008645241363591788,-0.19161383173943675,teil+en frankreich
frankreich spanien,14.665665564078948,-0.14527011682712673,0.19127830324466344,0.0633043562279865,-0.16407073604815012,frankreich spanien
spanien hoch+st+e,6.679723759701217,0.028190443721553313,0.08543108800350127,-0.004814961517265119,-0.1564583933589741,spanien hoch+st+e
Unwetterwarnstufe,7.683251805560866,-0.04204867863274377,0.11945361377013479,0.027005073658304558,-0.1431351743061016,Unwetterwarnstufe
hoch+st+e unwetter+warn+stufe,7.683251805560866,-0.04204867863274377,0.11945361377013479,0.027005073658304558,-0.1431351743061016,hoch+st+e unwetter+warn+stufe
mensch komm,7.870233570099346,-0.07857418041909663,0.13425350319468624,0.04138950336086947,-0.1326132960282873,mensch komm
komm um,8.177917668690023,-0.09602445919661194,0.14186492196465159,0.04854083452069233,-0.12991622095350105,komm um
+1527,5.070953917615978,-0.1937214797274013,0.15800775304958783,0.07120309484670347,-0.05604252342737678,+1527
sturm +1527,5.070953917615978,-0.1937214797274013,0.15800775304958783,0.07120309484670347,-0.05604252342737678,sturm +1527
+1527 chars,4.606404956419744,-0.16518635521098232,0.14381130344163012,0.05937526319351725,-0.053138003852622656,+1527 chars
mallorca wegen,7.639558461680833,0.07581175228081108,0.0686405960659356,-0.023156713161621864,-0.18750963681553828,mallorca wegen
+1441,3.0001676656640264,0.006194666540078317,0.04681070723216432,-0.019071488759887508,-0.04326051999241215,+1441
nacht +1441,3.0001676656640264,0.006194666540078317,0.04681070723216432,-0.019071488759887508,-0.04326051999241215,nacht +1441
+1441 chars,2.98677220878054,0.00677929282600517,0.046126521384513536,-0.019494794341107378,-0.042645205462993045,+1441 chars
Nils,23.189398530055442,-0.3754107370772845,0.2926240032113369,0.11746774728759474,-0.1415173044044677,Nils
sturm+tief nil+s,9.665883011272928,-0.27072828178624603,0.20318274152429686,0.10800477230541472,-0.09090265506766579,sturm+tief nil+s
nil+s frankreich,12.416860640735516,-0.32351936647291196,0.24527896983149147,0.11232914507865822,-0.10665414716302049,nil+s frankreich
Lkw-Fahrer,4.017059027316942,0.09361571448735925,0.02912293071601847,-0.04818703177035772,-0.1225122933471609,Lkw-Fahrer
spanien lkw+-+fahrer,4.017059027316942,0.09361571448735925,0.02912293071601847,-0.04818703177035772,-0.1225122933471609,spanien lkw+-+fahrer
herabstürzenden,5.195850240740433,0.25728588186213763,-0.2953727014685492,-0.08156478640760398,-0.006092841486722032,herabstürzenden
lkw+-+fahrer herab+stürz+end+en,3.9191852881270215,0.17104545421337095,-0.013396222644239793,-0.08830999053898816,-0.1512324965802197,lkw+-+fahrer herab+stürz+end+en
Ast,4.1780704227856065,0.2510324962729243,-0.0562897033229939,-0.13198050561517152,-0.19853809375990428,Ast
herab+stürz+end+en ast,4.1780704227856065,0.2510324962729243,-0.0562897033229939,-0.13198050561517152,-0.19853809375990428,herab+stürz+end+en ast
ast ge+töt+et,4.318816507030377,0.28190413474459347,-0.07391445710101288,-0.1501620038516311,-0.21936016500572061,ast ge+töt+et
ge+töt+et orkanbö+en,5.132043886384904,0.4616416230237135,-0.2010829581733206,-0.2788880670515497,-0.35564441386851514,ge+töt+et orkanbö+en
+2295,3.0001676656640264,0.006194666540078317,0.04681070723216432,-0.019071488759887508,-0.04326051999241215,+2295
nacht +2295,3.0001676656640264,0.006194666540078317,0.04681070723216432,-0.019071488759887508,-0.04326051999241215,nacht +2295
+2295 char+s,2.98677220878054,0.00677929282600517,0.046126521384513536,-0.019494794341107378,-0.042645205462993045,+2295 char+s
frankreich ein,9.588457000114918,-0.05364866247133127,0.07692169177305404,0.0039348360479579065,-0.028076996168481506,frankreich ein
tot+er schwer+em,5.1515753738044845,-0.1447638980288317,0.14223413666139723,0.05542947845851282,-0.07181613981556745,tot+er schwer+em
Südwestfrankreich,11.982977730492731,-0.3400609562354763,0.22706797716991553,0.1305483542608986,-0.08715227115515473,Südwestfrankreich
sturm südwestfrankreich,10.070545525795668,-0.30974529684995333,0.2151512916755802,0.11963055087013919,-0.08365527167371854,sturm südwestfrankreich
südwestfrankreich frankreich,4.0891475738384475,-0.08800242566673838,0.16486203006289643,-0.007577285314101181,-0.09169265780770874,südwestfrankreich frankreich
frankreich schwer+en,5.2173774093667795,-0.10756284130127448,0.12954183874130523,0.042737180538420884,-0.08450843773565937,frankreich schwer+en
sturm viel+e,5.608808637050253,-0.11922675895982145,0.13695984640083703,0.048673733846155504,-0.08855585771894647,sturm viel+e
viel+e haus+halt+e,4.991005611513088,-0.06864671314037983,0.11279419591550738,0.027252900727493905,-0.0919681944240067,viel+e haus+halt+e
strom mensch,4.116559616659192,0.06063041683942598,0.046693684085462324,-0.03199977585969493,-0.11318811284885062,strom mensch
iberischen,3.9173600828278223,0.18171398511659004,-0.019446158880386897,-0.09411479004275403,-0.15590225368872274,iberischen
auch iberisch+en,3.9173600828278223,0.18171398511659004,-0.019446158880386897,-0.09411479004275403,-0.15590225368872274,auch iberisch+en
Halbinsel,3.95750579650697,0.2532597526954612,-0.06175041144393254,-0.13517657307128686,-0.19129364331491178,Halbinsel
iberisch+en halbinsel,3.95750579650697,0.2532597526954612,-0.06175041144393254,-0.13517657307128686,-0.19129364331491178,iberisch+en halbinsel
halbinsel geb,4.203180133291641,0.35101043858872566,-0.12462421568171557,-0.1979453685222428,-0.2535893116649965,halbinsel geb
geb orkanbö+en,4.833218096851774,0.5036054708419514,-0.24486339363739848,-0.31894631474601537,-0.3780438293425838,geb orkanbö+en
Frankreichs,18.24122582473611,0.1426164444446471,-0.27371684118104334,0.013270412108152808,0.0519175174132323,Frankreichs
süd+westen frankreich+s,13.532141082479184,0.09680437799945163,-0.15409646860223283,0.008915852288491665,0.015434005250426958,süd+westen frankreich+s
frankreich+s mensch,4.444529791775315,0.05234273408374164,0.05532746616250201,-0.025921880827131073,-0.12042119002744826,frankreich+s mensch
mensch heftig+en,5.301237504087474,-0.06333042361657186,0.11359641774547892,0.026791759542594558,-0.10045385873148563,mensch heftig+en
sturm nil+s,10.885625113730141,-0.29211103764043855,0.2120070966297336,0.1160493213939946,-0.09320008336999168,sturm nil+s
nil+s ge+sterb+en,5.069818078937412,-0.07479844542492764,0.11592367102555147,0.02998116892757752,-0.09174439936291323,nil+s ge+sterb+en
der geb,4.303953362407281,-0.025351740835033155,0.08746755897642601,0.006218211986792977,-0.0882810972135241,der geb
geb innenminister,4.186943640388011,-0.017841045772282193,0.08267092064072862,0.002353386129761132,-0.0871900944949929,geb innenminister
nuñez bekannt,3.6980099883721516,0.01073745400034051,0.062081237084467035,-0.013475444996334799,-0.07940147843210943,nuñez bekannt
Medienberichten,6.7767476381986596,-0.21655489876480136,0.18458126257447666,0.08006228682884675,-0.08252757680760829,Medienberichten
medienbericht+en zufolge,6.223291665989109,-0.20646529562067592,0.19789362991821535,0.06233214494604188,-0.08889701789966457,medienbericht+en zufolge
zufolge handel+t,3.549994965160809,-0.016298884219975048,0.15661815083182562,-0.060967207638384674,-0.11058655537715854,zufolge handel+t
handel+t tot+en,3.9407850284110504,-0.15911845582369127,0.4482560673839185,-0.21136494142811887,-0.2520330250147578,handel+t tot+en
Lastwage…,3.4531664596209133,-0.045482212068118054,0.23278275104721047,-0.10042266216162375,-0.13686037093267403,Lastwage…
tot+en lastwage…,3.4531664596209133,-0.045482212068118054,0.23278275104721047,-0.10042266216162375,-0.13686037093267403,tot+en lastwage…
+1335,3.3392589114850137,-0.024168795708763395,0.183572464722676,-0.0805743320546181,-0.11423377504947363,+1335
lastwage… +1335,3.3392589114850137,-0.024168795708763395,0.183572464722676,-0.0805743320546181,-0.11423377504947363,lastwage… +1335
+1335 char+s,3.294463926654553,-0.0169342312898504,0.16599610623913275,-0.07399530490860509,-0.10623784264048262,+1335 char+s
tot+er groß+er,3.9203563558331287,-0.2964540530508809,0.26543603435996,0.034576689093462884,-0.049538683400144584,tot+er groß+er
groß+er strom+ausfall,3.896455238134506,-0.2769658292015485,0.21472442674478676,0.06016072803124657,-0.02712035844264993,groß+er strom+ausfall
strom+ausfall bei,4.232450405760972,-0.2789008792870353,0.17534470809124675,0.09219891848542319,-0.012803304374945644,strom+ausfall bei
sturm süd+westen,7.44992629992539,-0.3725865880889073,0.22389890109144625,0.13068389517803816,-0.04669909746325597,sturm süd+westen
frankreich+s nacht,5.07281757269401,-0.3148532150995431,0.19456512742752582,0.10705214914461848,-0.024882513488240204,frankreich+s nacht
nacht mensch,4.807645710070042,-0.3048656760039515,0.18931148305097803,0.10294857065923703,-0.021444324592434606,nacht mensch
hundert+tausend+e haus+halt+e,4.157711150527223,-0.2750015449355728,0.17320585357923296,0.09057191467338323,-0.011536385493881487,hundert+tausend+e haus+halt+e
haus+halt+e aktuell,4.0123953136525525,-0.26700725024569927,0.16878497448405338,0.08722422444996983,-0.008959878979790748,haus+halt+e aktuell
aktuell strom,3.942893055175549,-0.26297725192332755,0.1665376542763516,0.08553013644890939,-0.007670884805449609,aktuell strom
Weiterhin,3.925517623323206,-0.26194769269083845,0.16596147307998801,0.08509661485533938,-0.007342571776712975,Weiterhin
weiterhin gelt,3.9383168290957933,-0.26270696522943554,0.16638647261755737,0.08541635448219367,-0.007584655688324436,weiterhin gelt
gelt viel+en,3.1224654958272753,-0.2021271678983813,0.13092356351063952,0.059309973767579086,0.011233834032653165,gelt viel+en
region+en hoch+st+e,3.2500852405416873,-0.21355712641541835,0.13786992075783017,0.06433752622249884,0.00774086645694498,region+en hoch+st+e
12.02.2026,3.6315586296804896,-0.2430568914849073,0.1552364414974691,0.07708604329837102,-0.0013819952668799834,12.02.2026
stand 12.02.2026,3.6315586296804896,-0.2430568914849073,0.1552364414974691,0.07708604329837102,-0.0013819952668799834,stand 12.02.2026
13:14,3.860816903614948,-0.2580333638076805,0.16376315282159393,0.08344561831062658,-0.006097862314127508,13:14
12.02.2026 13:14,3.860816903614948,-0.2580333638076805,0.16376315282159393,0.08344561831062658,-0.006097862314127508,12.02.2026 13:14
13:14 uhr,4.037335922764233,-0.26841988770413594,0.16956973129509442,0.08781700295769362,-0.009413222170944468,13:14 uhr
+2144,2.896576120522812,-0.17952611270769422,0.11680453332556348,0.04920875487376889,0.018099031229481928,+2144
gelt +2144,2.896576120522812,-0.17952611270769422,0.11680453332556348,0.04920875487376889,0.018099031229481928,gelt +2144
+2144 chars,2.880573182300974,-0.1777965220076409,0.11570224748330053,0.04842654399527805,0.018622842452081276,+2144 chars
winter+sturm nil+s,9.296460270823845,-0.459914614512434,0.3740202283109673,0.06789030161759176,-0.12418851264137679,winter+sturm nil+s
nil+s ein,3.3270549809948893,-0.3272645042818548,0.43235828938407056,-0.10461468284304469,-0.13255960382082618,nil+s ein
tot+er viel+e,3.215793665510548,-0.2847196862495625,0.3518693440928867,-0.05641108941523901,-0.08729920589964556,tot+er viel+e
Sachschäden,6.521342605458673,-0.18710827612136205,0.2321003161730126,0.030571212704234435,-0.12236524332807168,Sachschäden
viel+e sachschäden,3.157023081724072,-0.2622956582336763,0.3054480891940595,-0.031381363996174146,-0.06362390172805157,viel+e sachschäden
Südwesteuropa,7.769755302035391,-0.4049642310510235,0.2917878646993866,0.10021128021905233,-0.07829128119449068,Südwesteuropa
sachschäden südwesteuropa,3.103153110629167,-0.23412539071174857,0.23773551840987012,0.003856779509046896,-0.03205712578110144,sachschäden südwesteuropa
südwesteuropa durch,3.1002216962857494,-0.22137136390677897,0.19948292424738895,0.024052996491345253,-0.015723163844136377,südwesteuropa durch
nil+s südwesteuropa,6.896059224980684,-0.37808326442870865,0.25748219980795517,0.10786182455651894,-0.05948299147080492,nil+s südwesteuropa
südwesteuropa mindestens,4.409875028717274,-0.2876307615049801,0.180092921624673,0.09582855024189825,-0.015666458117185707,südwesteuropa mindestens
